time,tmp
1678110000.967,33.375
1678110001.991,33.375
1678110002.966,33.375
1678110003.989,33.375
1678110005.014,33.375
1678110006.086,33.375
1678110006.964,33.375
1678110007.938,33.375
1678110008.962,33.406
1678110009.937,33.406
1678110010.961,33.406
1678110011.936,33.406
1678110013.021,33.406
1678110013.935,33.375
1678110014.959,33.375
1678110015.934,33.375
1678110016.957,33.406
1678110017.933,33.406
1678110018.956,33.406
1678110020.077,33.406
1678110020.955,33.406
1678110021.93,33.406
1678110022.954,33.406
1678110023.929,33.406
1678110024.953,33.406
1678110025.928,33.406
1678110026.952,33.406
1678110027.927,33.406
1678110028.95,33.406
1678110029.928,33.406
1678110030.949,33.406
1678110031.973,33.406
1678110033.045,33.406
1678110033.972,33.406
1678110034.947,33.406
1678110035.97,33.406
1678110036.945,33.406
1678110037.969,33.406
1678110038.944,33.406
1678110039.968,33.406
1678110040.943,33.406
1678110041.966,33.406
1678110042.978,33.406
1678110043.966,33.406
1678110044.941,33.406
1678110045.974,33.406
1678110047.086,33.406
1678110047.963,33.406
1678110048.938,33.406
1678110049.962,33.406
1678110050.937,33.406
1678110051.961,33.406
1678110052.936,33.406
1678110054.058,33.406
1678110054.935,33.406
1678110055.958,33.406
1678110056.933,33.406
1678110057.957,33.406
1678110058.932,33.406
1678110059.956,33.406
1678110061.077,33.406
1678110061.955,33.406
1678110062.93,33.406
1678110063.953,33.406
1678110064.928,33.406
1678110066.001,33.406
1678110066.927,33.406
1678110067.951,33.406
1678110068.926,33.406
1678110070.047,33.406
1678110070.974,33.406
1678110071.949,33.406
1678110072.974,33.375
1678110073.947,33.375
1678110074.971,33.375
1678110075.946,33.375
1678110076.971,33.375
1678110077.945,33.375
1678110078.969,33.375
1678110079.944,33.375
1678110080.967,33.375
1678110081.943,33.375
1678110082.966,33.375
1678110083.941,33.375
1678110084.965,33.375
1678110085.94,33.375
1678110086.964,33.375
1678110087.949,33.375
1678110089.011,33.375
1678110089.978,33.375
